,Filename,Metadata Filename,MD5,Timestamp,Vulnerability,Vuln ID,CWE,Packed,Entropy,Packer,Compiler,Linker
1671,86d5e428a8469f5eae802fc32340062b-easy_dvd_creator,42521,86d5e428a8469f5eae802fc32340062b,19/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99947,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1672,45ce22525c87c0762f6e467db6ddfcbc-diskpulseent_setup_v9.9.16,42536,45ce22525c87c0762f6e467db6ddfcbc,22/08/2017,'Import Command' Local Buffer Overflow,[],[],packed,7.99753,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1673,2dae40b5bb82e6372cdef8e233cb33fe-pdf-xchange-viewer-2-5-314-0-multi-win,42537,2dae40b5bb82e6372cdef8e233cb33fe,21/08/2017,Code Execution,['cve-2017-13056'],['CWE-20'],packed,7.99928,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32,signed]"
1674,85d3cdb64cb19a31ee2cbbd121292230-disksavvyent_setup_v9.9.14,42538,85d3cdb64cb19a31ee2cbbd121292230,22/08/2017,'Import Command' Local Buffer Overflow,[],[],packed,7.99756,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1675,f30d595ce0674bd2b0a681d48cd18b16-vxsearchent_setup_v9.9.12,42539,f30d595ce0674bd2b0a681d48cd18b16,22/08/2017,'Import Command' Local Buffer Overflow,[],[],packed,7.99743,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1676,8fa22c3aa87f26bae778335dcdb9d4d0-easy_ipod_mp4_psp_3gp,42548,8fa22c3aa87f26bae778335dcdb9d4d0,24/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99723,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1677,5ad3e3560df85ecf6622fe3c58fb0c35-easy_avi_converter,42549,5ad3e3560df85ecf6622fe3c58fb0c35,24/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99851,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1678,0c966e74828582db6029aee6dc59bbd5-my_video_converter,42550,0c966e74828582db6029aee6dc59bbd5,24/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99967,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1679,95c4524cded3fd6cb67a9e2abe503314-mp3_cd_burner,42551,95c4524cded3fd6cb67a9e2abe503314,24/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99706,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1680,d83948ebf4c325eb8d56db6d8649d490-dupscoutent_setup_v9.9.14,42557,d83948ebf4c325eb8d56db6d8649d490,25/08/2017,Remote Buffer Overflow (SEH),[],[],packed,7.99763,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1681,85d3cdb64cb19a31ee2cbbd121292230-disksavvyent_setup_v9.9.14,42558,85d3cdb64cb19a31ee2cbbd121292230,25/08/2017,Remote Buffer Overflow (SEH),[],[],packed,7.99756,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1682,7fc9742efe1637a220829a9d100995c8-syncbreezeent_setup_v9.9.16,42559,7fc9742efe1637a220829a9d100995c8,25/08/2017,Remote Buffer Overflow (SEH),[],[],packed,7.9976,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1683,45ce22525c87c0762f6e467db6ddfcbc-diskpulseent_setup_v9.9.16,42560,45ce22525c87c0762f6e467db6ddfcbc,25/08/2017,Remote Buffer Overflow (SEH),[],[],packed,7.99753,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1684,86d5e428a8469f5eae802fc32340062b-easy_dvd_creator,42565,86d5e428a8469f5eae802fc32340062b,26/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99947,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1685,a64974413ef23943adea47a418231878-easy_wmv_to_dvd,42567,a64974413ef23943adea47a418231878,28/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99907,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1686,8074acabe998c5a7af650019c61dd80b-easy_rm_to_dvd,42568,8074acabe998c5a7af650019c61dd80b,28/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99862,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1687,f008bf84ad79b7c1f268353017798493-easy_video_to_psp,42586,f008bf84ad79b7c1f268353017798493,28/08/2017,Local Buffer Overflow (SEH),[],[],packed,7.99689,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1688,d83948ebf4c325eb8d56db6d8649d490-dupscoutent_setup_v9.9.14,42612,d83948ebf4c325eb8d56db6d8649d490,04/09/2017,'Input Directory' Local Buffer Overflow,[],[],packed,7.99763,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1689,45ce22525c87c0762f6e467db6ddfcbc-diskpulseent_setup_v9.9.16,42767,45ce22525c87c0762f6e467db6ddfcbc,21/09/2017,GET Buffer Overflow (Metasploit),[],[],packed,7.99753,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1690,c776b7b8ac976e21e0a237318bcbc0a6-CyberLink_Power2Go_Downloader,42777,c776b7b8ac976e21e0a237318bcbc0a6,23/09/2017,Local Buffer Overflow (SEH Unicode),['cve-2017-14627'],['CWE-119'],packed,6.91729,,Microsoft Visual C/C++(17.00.61219)[C++],Microsoft Linker(11.00.61030)
1691,4ca1841bcd005157bc5e5e0be2dd76b6-diskpulseent_setup_v10.0.12,42778,4ca1841bcd005157bc5e5e0be2dd76b6,25/09/2017,GET Buffer Overflow (SEH),[],[],packed,7.99754,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1692,08e770b173aa41be27db2304ac0df846-Savant31,4280,08e770b173aa41be27db2304ac0df846,12/08/2007,GET Universal Remote Overflow,['cve-2002-1120'],['NVD-CWE-Other'],packed,7.93132,,Microsoft Visual C/C++(12.00.8447)[C++],Microsoft Linker(5.12.9049)
1693,e5ad8e47ce5360393d1c57fe807abe67-wireshark0996,4288,e5ad8e47ce5360393d1c57fe807abe67,14/08/2007,Mms Remote Denial of Service,[],[],packed,7.99992,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
1694,7aa882f00bd9f8bf38ad82dc2f36bd68-syncbreezeent_setup_v10.1.16,42886,7aa882f00bd9f8bf38ad82dc2f36bd68,20/10/2017,'POST' Remote Buffer Overflow,[],[],packed,7.99771,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1695,5ecb211687d5e835d5f8e4d2df7ea18a-Easy_Chat_Server_2.2,4289,5ecb211687d5e835d5f8e4d2df7ea18a,14/08/2007,Remote Denial of Service,"['osvdb-7416', 'cve-2004-2466']",['CWE-119'],packed,7.98741,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1696,59ff3070a044056203cc3c3768f7ffb3-diskbossent_setup_v8.4.16,42917,59ff3070a044056203cc3c3768f7ffb3,28/09/2017,Local Buffer Overflow (PoC),[],[],packed,7.99808,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1697,59ff3070a044056203cc3c3768f7ffb3-diskbossent_setup_v8.4.16,42918,59ff3070a044056203cc3c3768f7ffb3,28/09/2017,'Import Command' Local Buffer Overflow,[],[],packed,7.99808,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1698,84dcc5fe242ca235b67ad22215fce6a8-dupscoutent_setup_v10.0.18,42921,84dcc5fe242ca235b67ad22215fce6a8,29/09/2017,'Import Command' Local Buffer Overflow,[],[],packed,7.99762,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1699,959f770895133edc4cf65a4a02d12da8-syncbreezeent_setup_v10.0.28,42928,959f770895133edc4cf65a4a02d12da8,30/09/2017,Remote Buffer Overflow,[],[],packed,7.99764,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1700,acfc7ea062c50ac5dd22e56f54d111e5-m32-451,4294,acfc7ea062c50ac5dd22e56f54d111e5,18/08/2007,Remote Stack Overrun (PoC),"['osvdb-39669', 'cve-2007-4440']",['CWE-119'],packed,7.99956,,,Microsoft Linker(5.10.7303)
1701,59ff3070a044056203cc3c3768f7ffb3-diskbossent_setup_v8.4.16,42951,59ff3070a044056203cc3c3768f7ffb3,03/10/2017,Local Buffer Overflow,[],[],packed,7.99808,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1702,f4da5b43ca4b035aae55dfa68daa67c9-ASXtoMP3Converter,42963,f4da5b43ca4b035aae55dfa68daa67c9,08/10/2017,'.asx' Local Stack Overflow (DEP Bypass),['cve-2017-15083'],[],packed,7.96886,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
1703,3741db61998f5dde241d8396cdf60fe8-vxsearchent_setup_v10.1.12,42973,3741db61998f5dde241d8396cdf60fe8,09/10/2017,Remote Buffer Overflow,['cve-2017-15220'],['CWE-119'],packed,7.9975,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1704,f4da5b43ca4b035aae55dfa68daa67c9-ASXtoMP3Converter,42974,f4da5b43ca4b035aae55dfa68daa67c9,11/10/2017,'.m3u' Local Buffer Overflow,['cve-2017-15221'],['CWE-119'],packed,7.96886,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
1705,7aa882f00bd9f8bf38ad82dc2f36bd68-syncbreezeent_setup_v10.1.16,42984,7aa882f00bd9f8bf38ad82dc2f36bd68,13/10/2017,Remote Buffer Overflow (SEH) (Metasploit),[],[],packed,7.99771,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1706,acfc7ea062c50ac5dd22e56f54d111e5-m32-451,4301,acfc7ea062c50ac5dd22e56f54d111e5,22/08/2007,SMTPD CRAM-MD5 Remote Overflow,['cve-2007-4440'],['CWE-119'],packed,7.99956,,,Microsoft Linker(5.10.7303)
1707,a766d928899200ed6a21f7c790b5cbe5-nftp-1.71-i386-win32,43025,a766d928899200ed6a21f7c790b5cbe5,21/10/2017,Remote Buffer Overflow,['cve-2017-15222'],['CWE-120'],packed,7.99412,,,
1708,0726abcab8a685fff4c7d6ad040dc433-MiniMailSetup,43026,0726abcab8a685fff4c7d6ad040dc433,21/10/2017,Denial of Service,['cve-2017-15223'],['CWE-835'],packed,6.62226,,,
1709,25378e7b59179c3ae1859c010060195f-AIM-5.5.3588,431,25378e7b59179c3ae1859c010060195f,02/09/2004,'Away' Message Remote (2),"['osvdb-8398', 'cve-2004-0636']",['NVD-CWE-Other'],packed,7.99928,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
1710,3f20973e5606e05626db338078ae7c7f-easy_video_to_dvd,43104,3f20973e5606e05626db338078ae7c7f,05/10/2017,'Enter User Name' Local Buffer Overflow (SEH),[],[],packed,7.99947,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1711,90e6fd0a242d20ffcc34424de19bba2d-jnes_1_0_2_update,43116,90e6fd0a242d20ffcc34424de19bba2d,03/11/2017,Stack Buffer Overflow,[],[],packed,7.89298,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1712,56935957922674f29ea617e4de0710d2-setup,43135,56935957922674f29ea617e4de0710d2,07/11/2017,Buffer Overflow (PoC),[],[],packed,7.99108,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1713,84dcc5fe242ca235b67ad22215fce6a8-dupscoutent_setup_v10.0.18,43145,84dcc5fe242ca235b67ad22215fce6a8,14/11/2017,'Login' Remote Buffer Overflow,[],[],packed,7.99762,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1714,6959998983a287952d01c5b5a9822674-vxsearchent_setup_v10.2.14,43156,6959998983a287952d01c5b5a9822674,16/11/2017,'Proxy' Local Buffer Overflow (SEH),[],[],packed,7.99757,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1715,8e0bf8aec964af66a5d440ef705d548f-m32-401a,4316,8e0bf8aec964af66a5d440ef705d548f,26/08/2007,SMTP EIP Overwrite,"['cve-2004-2513', 'cve-2004-1211']","['NVD-CWE-Other', 'CWE-119']",packed,7.9967,,,Microsoft Linker(5.10.7303)
1716,3b9227c11e84893a6f40b25684212ab9-KMPlayer_4.2.2.4,43185,3b9227c11e84893a6f40b25684212ab9,22/11/2017,Denial of Service,['cve-2017-16952'],['CWE-20'],packed,7.99687,,Microsoft Visual C/C++(16.00.40219)[C],Microsoft Linker(10.00.40219)
1717,13d0f04d82f98ad070f59bf55db96d53-winamp5666_full_en-us_redux,43186,13d0f04d82f98ad070f59bf55db96d53,22/11/2017,Denial of Service,['cve-2017-16951'],['CWE-20'],packed,7.99298,,Microsoft Visual C/C++(16.00.40219)[C],Microsoft Linker(10.00.40219)
1718,97708faba99aa89843f78d24b9bd33b0-Divinglog60,43187,97708faba99aa89843f78d24b9bd33b0,27/11/2017,XML External Entity Injection,['cve-2017-9095'],['CWE-611'],packed,7.99833,,Microsoft Visual C/C++(13.00.9178)[C++],Microsoft Linker(5.12.8034)
1719,84dcc5fe242ca235b67ad22215fce6a8-dupscoutent_setup_v10.0.18,43202,84dcc5fe242ca235b67ad22215fce6a8,29/11/2017,'Input Directory' Local Buffer Overflow (SEH),[],[],packed,7.99762,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1720,6959998983a287952d01c5b5a9822674-vxsearchent_setup_v10.2.14,43209,6959998983a287952d01c5b5a9822674,05/12/2017,'command_name' Buffer Overflow,[],[],packed,7.99757,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1721,81575f3c81f28a239e881f68e5ea82b1-nfsaxe,43236,81575f3c81f28a239e881f68e5ea82b1,08/12/2017,Remote Buffer Overflow (DEP Bypass),[],[],packed,7.99911,,,Microsoft Linker(5.10.7303)
1722,93e6fb0af6ce64726e650439ed159bb5-xampp-win32-1.6.3a-installer,4325,93e6fb0af6ce64726e650439ed159bb5,27/08/2007,Local Privilege Escalation,[],[],packed,7.99997,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
1723,84dcc5fe242ca235b67ad22215fce6a8-dupscoutent_setup_v10.0.18,43339,84dcc5fe242ca235b67ad22215fce6a8,14/12/2017,'Login' Buffer Overflow (Metasploit),[],[],packed,7.99762,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1724,2a7a596ea906c78b354e7ff764d18339-msnm75,4334,2a7a596ea906c78b354e7ff764d18339,29/08/2007,Video Remote Heap Overflow,['cve-2007-2931'],"['CWE-119', 'CWE-20']",packed,7.99888,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(7.10.4035)
1725,b136feeb3aa2365a806741d0a4fb2009-syncbreezeent_setup_v10.2.12,43344,b136feeb3aa2365a806741d0a4fb2009,15/12/2017,Denial of Service,['cve-2017-17088'],['CWE-119'],packed,7.99775,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1726,d48fcb09ae092228343356ebc83ba1c3-yahoo810413,4335,d48fcb09ae092228343356ebc83ba1c3,29/08/2007,'webcam' Remote Crash,['cve-2007-4391'],"['CWE-119', 'CWE-20']",packed,7.99829,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
1727,c6d43db34534d288771cbd48f53d6a3d-CDex-1.96,43352,c6d43db34534d288771cbd48f53d6a3d,18/12/2017,Buffer Overflow (PoC),[],[],packed,7.98925,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1728,b26d82eadef93531f8beafac6105ef13-GetGoDMSetup,43391,b26d82eadef93531f8beafac6105ef13,26/12/2017,Buffer Overflow,['cve-2017-17849'],['CWE-119'],packed,7.99825,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1729,435890d7f9df83ee332639eef4c1191a-sysgaugesrv_setup_v3.6.18,43403,435890d7f9df83ee332639eef4c1191a,27/12/2017,Denial of Service,['cve-2017-15667'],['CWE-20'],packed,7.99725,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1730,f9d78c64d7b50e61d4065663cbf663a3-NXSetup_x86,43408,f9d78c64d7b50e61d4065663cbf663a3,29/12/2017,Remote Buffer Overflow (DEP Bypass),['cve-2017-17968'],['CWE-119'],packed,7.99485,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
1731,b26d82eadef93531f8beafac6105ef13-GetGoDMSetup,43432,b26d82eadef93531f8beafac6105ef13,05/01/2018,'Proxy' Buffer Overflow,[],[],packed,7.99825,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1732,3741db61998f5dde241d8396cdf60fe8-vxsearchent_setup_v10.1.12,43451,3741db61998f5dde241d8396cdf60fe8,08/01/2018,Denial of Service,['cve-2017-15662'],['CWE-358'],packed,7.9975,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1733,5c69b25d8a9675773cb27b48de9f24f2-diskpulsesrv_setup_v10.1.18,43452,5c69b25d8a9675773cb27b48de9f24f2,08/01/2018,Denial of Service,['cve-2017-15663'],['CWE-358'],packed,7.99769,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1734,61b6389afbfc45d04e3dcf3880f581b2-syncbreezesrv_setup_v10.1.16,43453,61b6389afbfc45d04e3dcf3880f581b2,08/01/2018,Denial of Service,['cve-2017-15664'],['CWE-358'],packed,7.99768,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1735,5c69b25d8a9675773cb27b48de9f24f2-diskpulsesrv_setup_v10.1.18,43454,5c69b25d8a9675773cb27b48de9f24f2,08/01/2018,Denial of Service,['cve-2017-15665'],['CWE-358'],packed,7.99769,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1736,07f050267cbfafbae68731046a7e207b-diskbossent_setup_v8.8.16,43478,07f050267cbfafbae68731046a7e207b,10/01/2018,Remote Buffer Overflow,['cve-2018-5262'],['CWE-787'],packed,7.998,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1737,c3312b229c6bec45be75eb68f9ff867f-trillian074i,435,c3312b229c6bec45be75eb68f9ff867f,08/09/2004,Remote Buffer Overflow,"['osvdb-9777', 'cve-2004-1666']",['NVD-CWE-Other'],packed,7.97363,,Microsoft Visual C/C++(12.00.8966)[C++],Microsoft Linker(5.12.8034)
1738,d48fcb09ae092228343356ebc83ba1c3-yahoo810413,4351,d48fcb09ae092228343356ebc83ba1c3,01/09/2007,'YVerInfo.dll 2007.8.27.1' ActiveX Buffer Overflow,['cve-2007-4515'],['CWE-119'],packed,7.99829,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
1739,81575f3c81f28a239e881f68e5ea82b1-nfsaxe,43518,81575f3c81f28a239e881f68e5ea82b1,11/01/2018,Stack Buffer Overflow (Metasploit),[],[],packed,7.99911,,,Microsoft Linker(5.10.7303)
1740,b7b1f60ea23b1d53b8ec34c8a988ce20-otsturntablesfreesetup,4355,b7b1f60ea23b1d53b8ec34c8a988ce20,02/09/2007,'.m3u' Local Buffer Overflow,"['osvdb-40173', 'cve-2007-4734']",['CWE-119'],packed,7.94565,,Microsoft Visual C/C++(12.20.9044)[C++],Microsoft Linker(5.12.8034)
1741,435890d7f9df83ee332639eef4c1191a-sysgaugesrv_setup_v3.6.18,43588,435890d7f9df83ee332639eef4c1191a,15/01/2018,Remote Buffer Overflow,['cve-2018-5359'],['CWE-119'],packed,7.99725,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1742,5c69b25d8a9675773cb27b48de9f24f2-diskpulsesrv_setup_v10.1.18,43589,5c69b25d8a9675773cb27b48de9f24f2,15/01/2018,Remote Buffer Overflow,['cve-2017-15663'],['CWE-358'],packed,7.99769,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1743,7cd2d901539c47fd2db9c1ee900c0fad-AtomixMP3_2.3_trial,4364,7cd2d901539c47fd2db9c1ee900c0fad,05/09/2007,'.pls' Local Buffer Overflow,"['osvdb-45889', 'cve-2007-4803']",['CWE-119'],packed,7.99694,,Microsoft Visual C/C++(12.00.8447)[C],Microsoft Linker(6.00.8447)
1744,d458d4473cb735e0b3d88679bb6eb66a-mpsetup,43854,d458d4473cb735e0b3d88679bb6eb66a,23/01/2018,Buffer Overflow,[],[],packed,7.99674,,Microsoft Visual C/C++(14.00.50727)[LTCG/C++],Microsoft Linker(8.00.50727)
1745,e5c42cce3304c323776e4785e8fb4685-syncbreezeent_setup_v9.5.16,43875,e5c42cce3304c323776e4785e8fb4685,24/01/2018,'Import Command' Buffer Overflow (Metasploit),['cve-2017-7310'],['CWE-119'],packed,7.99771,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1746,81575f3c81f28a239e881f68e5ea82b1-nfsaxe,43930,81575f3c81f28a239e881f68e5ea82b1,30/01/2018,Local Buffer Overflow,[],[],packed,7.99911,,,Microsoft Linker(5.10.7303)
1747,d478c84dbae5323f2be53f9007b21f24-syncbreezeent_setup_v10.4.18,43936,d478c84dbae5323f2be53f9007b21f24,01/02/2018,Remote Buffer Overflow (SEH),[],[],packed,7.99761,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1748,cba3235e4ac485d70544207acd415a67-CloudMe_1110,44027,cba3235e4ac485d70544207acd415a67,13/02/2018,Buffer Overflow,['cve-2018-6892'],['CWE-119'],packed,7.99731,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1749,901063fbd6cbafeee9d4641cee343a90-disksavvyent_setup_v10.4.18,44156,901063fbd6cbafeee9d4641cee343a90,21/02/2018,Buffer Overflow (SEH),['cve-2018-6481'],['CWE-119'],packed,7.99755,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1750,2bda7904ee7e34e6842015f6aca2bcde-diskpulseent_setup_v10.4.18,44157,2bda7904ee7e34e6842015f6aca2bcde,21/02/2018,'Import Command' Buffer Overflow (SEH),['cve-2017-7310'],['CWE-119'],packed,7.99758,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1751,901063fbd6cbafeee9d4641cee343a90-disksavvyent_setup_v10.4.18,44174,901063fbd6cbafeee9d4641cee343a90,26/02/2018,Stack-Based Buffer Overflow (Metasploit),[],[],packed,7.99755,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1752,b26d82eadef93531f8beafac6105ef13-GetGoDMSetup,44187,b26d82eadef93531f8beafac6105ef13,27/02/2018,Buffer Overflow (SEH),[],[],packed,7.99825,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1753,33cc03f1e506ebafb34bb8965e3e3d46-irfanview_plugins_450,44218,33cc03f1e506ebafb34bb8965e3e3d46,02/03/2018,Buffer Overflow (SEH Unicode),[],[],packed,7.70014,"UPX(3.07)[NRV,brute]",Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
1754,ebf55a9a2739df2de1b507047c345288-isumsoft-zip-password-refixer,44224,ebf55a9a2739df2de1b507047c345288,02/03/2018,Buffer Overflow,[],[],packed,7.94859,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1755,8c2bdc946343cb03e257c655b6307f6d-xion_v1.0b125,44243,8c2bdc946343cb03e257c655b6307f6d,05/03/2018,'.m3u' Local SEH-Based Unicode Venetian Exploit,[],[],packed,7.99457,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1756,c449d9e65a6e67ada972f0b1ef535aab-dupscoutent_setup_v10.5.12,44244,c449d9e65a6e67ada972f0b1ef535aab,05/03/2018,'Share Username' Local Buffer Overflow,[],[],packed,7.99756,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
1757,d836da5971053b176212724db13d7f25-NTS-Server-Setup-x64,44255,d836da5971053b176212724db13d7f25,06/03/2018,Denial of Service,['cve-2018-7658'],['CWE-20'],packed,7.52896,,,
1758,24323fccddfc6452a39100984dca8f24-WLExpertSetup,44270,24323fccddfc6452a39100984dca8f24,09/03/2018,Authentication Bypass,['cve-2018-7581'],['CWE-732'],packed,7.99987,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32,signed]"
1759,24323fccddfc6452a39100984dca8f24-WLExpertSetup,44271,24323fccddfc6452a39100984dca8f24,09/03/2018,Denial of Service,['cve-2018-7582'],['CWE-770'],packed,7.99987,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32,signed]"
1760,a94f78e57252cd2b252891188e99cccb-yahoo810421,4428,a94f78e57252cd2b252891188e99cccb,19/09/2007,CYFT Object Arbitrary File Download,"['osvdb-38296', 'cve-2007-5017']",['CWE-22'],packed,7.99828,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
1761,04f59ac2ecf9cc3386aa97aac9a5443e-m32-452,4429,04f59ac2ecf9cc3386aa97aac9a5443e,19/09/2007,'SEARCH' (Authenticated) Overflow,"['osvdb-39670', 'cve-2007-5018']",['CWE-119'],packed,7.99955,,,Microsoft Linker(5.10.7303)
1762,151d5e94ee1197e3a3ad8e8089a73884-FirefoxSetup46.0.1,44293,151d5e94ee1197e3a3ad8e8089a73884,16/03/2018,ASM.JS JIT-Spray Remote Code Execution,"['cve-2017-5375', 'cve-2016-2819']","['CWE-119', 'CWE-119']",packed,7.99998,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.20.9044)[C++],Microsoft Linker(6.00.8047)
1763,d458fc85f7fb9e4cce5780590d8772de-FirefoxSetup44.0.2,44294,d458fc85f7fb9e4cce5780590d8772de,16/03/2018,ASM.JS JIT-Spray Remote Code Execution,"['cve-2017-5375', 'cve-2016-1960']","['CWE-119', 'NVD-CWE-Other']",packed,7.99998,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.20.9044)[C++],Microsoft Linker(6.00.8047)
1764,4c1ee2c77f53799bb5a1921a03ca013e-allok_vconverter,44330,4c1ee2c77f53799bb5a1921a03ca013e,23/03/2018,Stack-Based Buffer Overflow,[],[],packed,7.99961,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1765,70be44173af31489a232ae6f41f41327-install_wmrecorder,44333,70be44173af31489a232ae6f41f41327,23/03/2018,Denial of Service,[],[],packed,7.99886,,Microsoft Visual C/C++(16.00.40219)[C++],Microsoft Linker(10.00.40219)
1766,ea6dad29d025e66110243bd197c1870c-easy_cd_dvd_copy,44337,ea6dad29d025e66110243bd197c1870c,23/03/2018,Local Buffer Overflow (SEH),[],[],packed,7.98353,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
1767,efa6727f0a470f792d87e31883e6d5d9-easy_divx_to_dvd,44338,efa6727f0a470f792d87e31883e6d5d9,23/03/2018,'.avi' Denial of Service,[],[],packed,7.99863,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
